input	kind	barcode	threshold	raw_complexity	imp_complexity	gain
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:N9:E6:07	283.639	65	1	-64
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:N9:F3:07	283.639	42	4	-38
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:N9:H6:03	283.639	26	20	-6
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:N9:M8:07	283.639	28	57	29
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:N9:P3:04	283.639	8	7	-1
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:N9:Q8:07	283.639	70	5	-65
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:N9:T7:07	283.639	19	19	0
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:N9:U5:08	283.639	6	2	-4
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:N9:W2:07	283.639	60	3	-57
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:N9:Y2:02	283.639	76	24	-52
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:N9:Z3:05	283.639	112	0	-112
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:O7:76:07	283.639	11	37	26
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:O7:93:12	283.639	181	3	-178
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:O7:C8:12	283.639	11	13	2
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:O7:I9:12	283.639	9	16	7
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:O7:K1:07	283.639	12	27	15
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:O7:L7:03	283.639	20	12	-8
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:O7:X8:12	283.639	10	5	-5
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:P5:A4:12	283.639	11	15	4
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:P5:Y2:07	283.639	21	11	-10
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:P6:61:07	283.639	17	6	-11
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:Q0:N7:03	283.639	22	101	79
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:Q0:X4:12	283.639	38	45	7
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:Q3:F2:07	283.639	45	42	-3
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:Q3:Y2:02	283.639	29	9	-20
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:Q8:Y2:02	283.639	28	106	78
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:R1:54:03	283.639	16	5	-11
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:R1:76:07	283.639	11	3	-8
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:R6:0N:04	283.639	6	111	105
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:R6:Y2:02	283.639	16	19	3
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:R9:F3:03	283.639	8	44	36
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:R9:T4:07	283.639	24	7	-17
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:S0:84:07	283.639	14	45	31
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:S3:F3:07	283.639	21	16	-5
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:S3:S6:12	283.639	11	4	-7
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:S7:0R:07	283.639	23	13	-10
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:S7:54:03	283.639	23	13	-10
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:S7:A4:07	283.639	86	5	-81
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:S7:A6:01	283.639	43	57	14
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:S7:B8:07	283.639	13	0	-13
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:S7:G1:03	283.639	45	9	-36
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:S7:G2:11	283.639	12	4	-8
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:S7:G8:01	283.639	22	14	-8
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:S7:Y2:12	283.639	15	15	0
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:S8:09:07	283.639	7	99	92
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:S8:54:07	283.639	32	18	-14
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:S8:B6:07	283.639	13	2	-11
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:S8:Q5:07	283.639	16	3	-13
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:S8:R4:07	283.639	11	14	3
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:T1:Q8:07	283.639	24	8	-16
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:T1:R4:07	283.639	10	12	2
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:U3:M1:01	283.639	59	4	-55
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:U3:Y2:02	283.639	26	107	81
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:U4:0R:07	283.639	14	24	10
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:U4:97:03	283.639	15	1	-14
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:U4:N0:12	283.639	7	0	-7
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:U4:N8:07	283.639	9	106	97
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:U4:T2:07	283.639	23	4	-19
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:U7:0J:07	283.639	16	15	-1
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:U7:46:12	283.639	106	3	-103
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:V1:08:03	283.639	9	3	-6
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:V1:Y2:02	283.639	32	26	-6
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:V2:94:07	283.639	11	7	-4
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:V2:W1:07	283.639	23	5	-18
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:V5:Z3:07	283.639	16	1	-15
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:V6:94:07	283.639	16	53	37
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:V6:Z3:07	283.639	33	11	-22
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:V9:P8:07	283.639	9	29	20
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:V9:X3:12	283.639	8	53	45
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:W0:F3:07	283.639	37	0	-37
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:W0:G9:07	283.639	20	15	-5
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:W0:N8:07	283.639	10	56	46
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:W0:W2:07	283.639	13	18	5
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:W3:X7:12	283.639	17	18	1
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:W7:E1:07	283.639	9	48	39
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:W8:Y2:07	283.639	26	33	7
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:X2:N3:07	283.639	21	10	-11
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:X5:14:07	283.639	13	3	-10
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:X5:17:07	283.639	33	16	-17
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:X5:41:07	283.639	26	25	-1
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:X5:69:07	283.639	22	25	3
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:X5:A0:07	283.639	31	5	-26
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:X5:A4:07	283.639	147	5	-142
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:X5:C0:07	283.639	30	14	-16
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:X5:D4:07	283.639	26	6	-20
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:X5:D7:07	283.639	17	0	-17
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:X5:H4:07	283.639	14	15	1
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:X5:I9:07	283.639	57	10	-47
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:X5:J3:07	283.639	17	26	9
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:X5:O6:12	283.639	29	53	24
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:X5:O9:07	283.639	26	80	54
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:X5:T8:07	283.639	22	10	-12
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:X5:X0:07	283.639	13	17	4
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:X5:Z0:07	283.639	32	13	-19
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:X6:0O:07	283.639	150	3	-147
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:X6:T4:12	283.639	21	1	-20
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:X9:T0:12	283.639	12	54	42
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:Y3:M0:12	283.639	43	15	-28
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:Y3:M4:07	283.639	33	5	-28
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:Y3:U5:01	283.639	18	240	222
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:Z1:A4:12	283.639	11	101	90
cisTopic	factored	293T_TFF1_DNA_Pool-1_1D:Z5:P3:07	283.639	10	1	-9
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:08:M8:11	283.639	19	6	-13
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:0A:H6:11	283.639	6	25	19
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:0E:0R:07	283.639	9	43	34
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:0H:T0:11	283.639	13	43	30
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:0I:50:07	283.639	8	2	-6
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:0Q:F8:08	283.639	17	3	-14
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:0X:29:02	283.639	15	4	-11
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:0X:G0:01	283.639	17	18	1
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:0X:O5:11	283.639	12	3	-9
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:0Y:54:08	283.639	26	3	-23
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:0Y:56:11	283.639	20	17	-3
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:0Y:G4:06	283.639	19	36	17
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:0Y:G5:11	283.639	42	7	-35
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:0Y:J0:08	283.639	57	12	-45
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:0Y:L6:11	283.639	14	55	41
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:0Y:M0:08	283.639	18	108	90
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:0Y:X3:11	283.639	34	19	-15
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:0Y:X4:09	283.639	12	51	39
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:11:G5:08	283.639	9	31	22
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:11:N7:11	283.639	7	2	-5
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:19:M8:08	283.639	9	13	4
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:23:T4:08	283.639	16	15	-1
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:24:46:11	283.639	22	3	-19
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:24:X8:01	283.639	19	3	-16
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:32:B0:08	283.639	14	0	-14
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:32:H6:11	283.639	12	58	46
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:39:J3:01	283.639	49	12	-37
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:40:H2:08	283.639	11	3	-8
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:47:B2:11	283.639	14	62	48
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:47:F3:11	283.639	11	3	-8
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:47:F8:08	283.639	26	6	-20
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:47:J3:01	283.639	78	8	-70
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:47:O9:11	283.639	9	19	10
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:47:T2:11	283.639	9	56	47
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:60:18:11	283.639	13	0	-13
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:60:E1:09	283.639	15	12	-3
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:63:17:11	283.639	7	8	1
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:63:E6:11	283.639	15	29	14
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:71:0R:09	283.639	7	3	-4
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:72:J4:11	283.639	10	19	9
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:72:P0:08	283.639	13	15	2
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:76:76:08	283.639	12	23	11
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:80:J3:01	283.639	26	13	-13
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:83:O2:11	283.639	7	113	106
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:83:Y6:11	283.639	13	4	-9
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:95:24:08	283.639	15	2	-13
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:95:F8:07	283.639	13	54	41
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:95:H8:11	283.639	10	51	41
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:95:O2:08	283.639	21	12	-9
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:96:X3:11	283.639	11	13	2
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:A4:M8:05	283.639	5	0	-5
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:A7:K1:11	283.639	11	15	4
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:A7:Y5:01	283.639	34	24	-10
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:B1:U6:11	283.639	18	100	82
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:B5:76:08	283.639	21	110	89
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:B5:F3:11	283.639	10	6	-4
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:B5:K1:08	283.639	12	16	4
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:B5:M8:08	283.639	8	11	3
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:B6:G5:11	283.639	11	2	-9
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:B9:O9:05	283.639	17	26	9
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:C4:65:11	283.639	7	20	13
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:C8:S9:11	283.639	7	6	-1
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:D9:H8:11	283.639	10	3	-7
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:E3:0R:08	283.639	16	0	-16
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:E3:C0:11	283.639	17	112	95
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:E3:D4:01	283.639	57	1	-56
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:E3:O6:08	283.639	27	60	33
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:E3:R3:08	283.639	6	3	-3
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:F1:F3:07	283.639	14	22	8
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:F6:E8:07	283.639	8	19	11
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:F7:34:11	283.639	8	104	96
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:F7:94:08	283.639	12	27	15
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:G3:J3:01	283.639	40	15	-25
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:G7:G5:11	283.639	14	6	-8
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:H1:76:08	283.639	16	24	8
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:H2:F8:11	283.639	6	11	5
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:H2:T0:04	283.639	23	61	38
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:H5:09:01	283.639	11	63	52
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:I3:E2:11	283.639	8	2	-6
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:I4:0R:01	283.639	8	57	49
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:I4:O2:11	283.639	12	42	30
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:I7:0R:01	283.639	19	8	-11
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:I7:E2:08	283.639	5	14	9
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:J1:17:09	283.639	25	9	-16
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:J1:54:08	283.639	38	11	-27
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:J1:65:08	283.639	21	5	-16
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:J1:81:08	283.639	9	12	3
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:J1:E1:09	283.639	61	6	-55
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:J1:T2:11	283.639	12	9	-3
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:J1:V0:08	283.639	10	25	15
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:J2:90:11	283.639	9	9	0
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:J9:0A:11	283.639	15	16	1
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:K3:81:09	283.639	15	51	36
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:K3:J6:08	283.639	11	14	3
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:K7:Y6:08	283.639	55	13	-42
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:L2:H6:11	283.639	6	1	-5
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:L6:24:11	283.639	8	2	-6
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:L6:B2:11	283.639	8	2	-6
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:L6:F3:08	283.639	12	59	47
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:L6:F3:11	283.639	16	107	91
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:M3:94:11	283.639	8	43	35
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:M8:Q8:11	283.639	7	1	-6
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:N9:0N:08	283.639	17	17	0
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:N9:0W:03	283.639	25	55	30
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:N9:41:11	283.639	9	49	40
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:N9:F2:08	283.639	7	6	-1
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:N9:H4:08	283.639	11	18	7
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:N9:L7:11	283.639	9	16	7
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:N9:R7:11	283.639	11	39	28
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:O3:A4:11	283.639	10	12	2
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:O7:Z8:11	283.639	9	98	89
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:O8:M8:07	283.639	10	11	1
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:P2:72:11	283.639	19	9	-10
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:P9:72:11	283.639	80	8	-72
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:Q0:C0:11	283.639	15	9	-6
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:Q4:M8:11	283.639	5	2	-3
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:Q7:O6:11	283.639	182	3	-179
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:R1:54:11	283.639	10	113	103
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:R5:F8:08	283.639	13	1	-12
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:S7:0O:08	283.639	14	52	38
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:S7:G4:06	283.639	13	28	15
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:S7:K1:11	283.639	19	3	-16
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:S7:Q8:08	283.639	17	14	-3
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:S8:46:08	283.639	14	50	36
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:S8:A6:11	283.639	10	95	85
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:S8:B2:08	283.639	23	41	18
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:S8:H2:08	283.639	8	11	3
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:S8:S5:08	283.639	6	12	6
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:T1:68:11	283.639	11	11	0
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:T1:B6:11	283.639	9	3	-6
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:U3:17:09	283.639	13	250	237
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:U3:C0:08	283.639	14	44	30
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:U4:50:08	283.639	5	52	47
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:U4:50:11	283.639	9	48	39
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:U7:J3:01	283.639	33	12	-21
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:U7:M0:11	283.639	15	2	-13
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:U8:61:07	283.639	6	3	-3
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:V2:L6:11	283.639	10	0	-10
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:V2:M8:11	283.639	12	3	-9
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:V6:K2:11	283.639	22	20	-2
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:W8:G0:11	283.639	11	105	94
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:X1:E2:08	283.639	14	17	3
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:X1:X7:08	283.639	14	10	-4
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:X5:09:08	283.639	7	53	46
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:X5:0N:08	283.639	28	3	-25
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:X5:0R:11	283.639	40	26	-14
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:X5:18:09	283.639	21	2	-19
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:X5:J3:01	283.639	188	3	-185
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:X5:K6:08	283.639	19	6	-13
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:X5:O2:08	283.639	40	5	-35
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:X5:V0:11	283.639	17	13	-4
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:X6:49:11	283.639	25	20	-5
cisTopic	factored	293T_TFF1_DNA_Pool-1_1C:Z6:Y5:01	283.639	9	104	95
cisTopic	factored	293T_TFF1_DNA_Pool-1_1B:08:H8:12	283.639	5	2	-3
cisTopic	factored	293T_TFF1_DNA_Pool-1_1B:0A:O9:03	283.639	12	23	11
cisTopic	factored	293T_TFF1_DNA_Pool-1_1B:0H:0W:03	283.639	15	10	-5
cisTopic	factored	293T_TFF1_DNA_Pool-1_1B:0H:Y5:12	283.639	29	14	-15
cisTopic	factored	293T_TFF1_DNA_Pool-1_1B:0H:Z3:12	283.639	104	6	-98
cisTopic	factored	293T_TFF1_DNA_Pool-1_1B:0M:J4:01	283.639	15	26	11
cisTopic	factored	293T_TFF1_DNA_Pool-1_1B:0M:M0:01	283.639	32	16	-16
cisTopic	factored	293T_TFF1_DNA_Pool-1_1B:0Q:76:01	283.639	11	108	97
cisTopic	factored	293T_TFF1_DNA_Pool-1_1B:0U:Z3:03	283.639	16	4	-12
cisTopic	factored	293T_TFF1_DNA_Pool-1_1B:0X:20:07	283.639	70	8	-62
cisTopic	factored	293T_TFF1_DNA_Pool-1_1B:0X:41:01	283.639	42	21	-21
cisTopic	factored	293T_TFF1_DNA_Pool-1_1B:0X:61:01	283.639	65	2	-63
cisTopic	factored	293T_TFF1_DNA_Pool-1_1B:0X:72:12	283.639	72	11	-61
cisTopic	factored	293T_TFF1_DNA_Pool-1_1B:0X:98:01	283.639	85	11	-74
cisTopic	factored	293T_TFF1_DNA_Pool-1_1B:0X:A0:12	283.639	46	3	-43
cisTopic	factored	293T_TFF1_DNA_Pool-1_1B:0X:D0:02	283.639	15	4	-11
cisTopic	factored	293T_TFF1_DNA_Pool-1_1B:0X:G1:12	283.639	22	51	29
cisTopic	factored	293T_TFF1_DNA_Pool-1_1B:0X:O6:12	283.639	50	23	-27
cisTopic	factored	293T_TFF1_DNA_Pool-1_1B:0X:Y2:12	283.639	40	3	-37
cisTopic	factored	293T_TFF1_DNA_Pool-1_1B:0Y:90:01	283.639	22	10	-12
cisTopic	factored	293T_TFF1_DNA_Pool-1_1B:0Y:B0:12	283.639	16	2	-14
cisTopic	factored	293T_TFF1_DNA_Pool-1_1B:0Y:L0:10	283.639	7	7	0
cisTopic	factored	293T_TFF1_DNA_Pool-1_1B:0Y:L4:02	283.639	16	4	-12
cisTopic	factored	293T_TFF1_DNA_Pool-1_1B:0Y:S6:12	283.639	19	2	-17
cisTopic	factored	293T_TFF1_DNA_Pool-1_1B:12:Y1:12	283.639	11	3	-8
cisTopic	factored	293T_TFF1_DNA_Pool-1_1B:19:E6:02	283.639	15	33	18
cisTopic	factored	293T_TFF1_DNA_Pool-1_1B:23:W2:01	283.639	10	21	11
cisTopic	factored	293T_TFF1_DNA_Pool-1_1B:24:H4:01	283.639	17	2	-15
cisTopic	factored	293T_TFF1_DNA_Pool-1_1B:36:0W:03	283.639	9	0	-9
cisTopic	factored	293T_TFF1_DNA_Pool-1_1B:39:17:02	283.639	13	5	-8
cisTopic	factored	293T_TFF1_DNA_Pool-1_1B:39:I2:02	283.639	29	18	-11
cisTopic	factored	293T_TFF1_DNA_Pool-1_1B:47:84:04	283.639	15	50	35
cisTopic	factored	293T_TFF1_DNA_Pool-1_1B:51:C4:02	283.639	20	3	-17
