input	kind	barcode	umi_total
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:0U:J6:11	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:0X:13:04	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:0X:54:06	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:0X:A5:08	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:0X:G0:01	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:0X:H2:04	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:0X:J4:06	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:0X:J6:06	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:0X:K2:04	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:0X:N8:04	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:0Y:0R:06	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:0Y:F8:05	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:0Y:Q8:06	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:0Y:T2:05	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:24:Y1:01	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:39:H4:04	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:47:L7:01	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:47:O5:06	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:63:D0:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:83:N8:04	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:91:09:04	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:95:30:03	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:95:37:10	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:95:D4:04	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:95:E2:06	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:A7:49:10	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:C0:G4:06	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:E3:37:10	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:E3:D4:01	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:E3:X7:04	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:E7:K2:01	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:F7:G2:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:F7:M0:10	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:H2:X3:06	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:H9:G5:11	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:I4:H7:04	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:J1:E1:04	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:J1:X8:06	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:L2:S6:04	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:M0:58:11	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:M4:G2:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:M7:46:11	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:N1:U1:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:N9:80:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:N9:84:09	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:N9:N8:06	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:N9:S1:01	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:P2:24:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:Q4:F8:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:Q4:J4:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:S7:18:11	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:S7:G8:09	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:S7:Z8:06	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:S8:0R:04	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:T1:0A:06	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:U3:0A:04	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:V2:E2:04	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:V6:0N:06	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:V6:17:09	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:V9:I0:06	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:W7:56:06	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:X5:J6:05	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:X5:X0:09	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:X6:46:11	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:Y0:Y2:06	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5C:Y3:N7:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:07:A4:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:0E:14:02	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:0Q:D2:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:0T:Q8:06	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:0X:B2:04	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:0X:Z3:12	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:0Y:20:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:0Y:46:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:0Y:J6:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:24:Y1:01	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:35:09:06	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:35:E1:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:39:14:02	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:39:E2:06	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:43:Y6:02	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:47:O6:04	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:55:29:01	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:59:E2:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:95:0W:03	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:95:B8:05	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:A3:54:06	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:A3:M0:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:E3:E2:06	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:E3:H0:06	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:E3:R0:10	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:G3:E2:06	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:G8:H0:09	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:I7:46:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:J2:Y2:06	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:K7:54:06	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:M0:J0:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:M0:X8:04	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:M4:08:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:M4:J3:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:M4:X8:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:N2:K5:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:N6:S9:06	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:N9:E2:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:N9:G8:09	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:O7:N8:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:O7:O1:06	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:P1:E2:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:P6:X8:06	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:Q0:98:01	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:S7:T7:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:S8:J3:09	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:T2:J0:06	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:V2:J0:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:V6:T2:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:W3:61:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:W7:J0:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:W8:X3:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:X5:0R:04	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:X5:45:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:X5:D4:09	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:X5:M8:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:X5:M8:12	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:X9:Z8:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:Y3:N8:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:Y3:X7:04	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:Y8:H3:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:Z1:Y5:11	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:Z2:56:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5B:Z9:O5:06	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5A:08:84:03	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5A:0M:X8:02	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5A:0Y:R2:03	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5A:0Y:S9:09	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5A:24:J0:10	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5A:24:L6:04	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5A:24:Y1:01	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5A:47:O6:04	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5A:47:X7:02	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5A:95:E1:03	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5A:A7:17:05	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5A:E3:46:05	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5A:E3:X8:10	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5A:I3:E2:10	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5A:J1:17:05	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5A:L1:J6:05	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5A:N2:0J:01	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5A:N9:G0:06	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5A:N9:G5:11	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5A:N9:P0:01	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5A:N9:P3:10	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5A:R6:17:05	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5A:S7:P0:01	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5A:V9:B2:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5A:V9:Q6:01	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5A:W3:50:11	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5A:X5:30:09	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_5A:X5:J6:05	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:04:68:08	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:07:M8:10	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:08:B2:06	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:0H:B2:02	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:0H:C0:10	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:0X:B3:02	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:0X:E2:12	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:0X:K1:12	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:0Y:B6:08	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:0Y:E1:08	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:0Y:K0:08	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:0Y:L0:08	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:16:97:02	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:23:02:08	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:24:M8:11	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:32:0F:08	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:32:J3:08	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:39:29:08	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:39:66:08	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:47:F2:08	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:47:F3:02	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:48:C0:08	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:51:C4:10	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:59:O2:08	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:60:J3:02	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:95:08:03	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:95:L0:08	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:95:N8:08	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:95:T2:08	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:99:76:08	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:99:Y6:02	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:C7:X8:08	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:D1:Q8:08	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:D9:B6:08	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:E4:94:01	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:F1:72:08	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:H5:L0:08	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:H5:T8:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:I3:S9:02	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:J9:J0:10	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:K7:E6:10	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:K7:F8:08	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:L2:F8:08	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:M4:E1:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:M4:E1:08	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:M4:F2:04	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:N1:78:08	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:N6:O9:05	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:N9:08:02	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:N9:0N:02	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:N9:17:09	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:N9:46:11	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:N9:E6:10	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:N9:O1:08	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:N9:T2:02	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:N9:Y5:02	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:R1:U6:08	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:S0:I0:08	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:S7:H2:12	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:S8:R4:11	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:S8:S9:02	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:S8:S9:04	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:U0:08:03	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:U4:0N:11	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:V1:Q8:08	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:V2:B3:10	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:V2:H2:12	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:V2:K5:09	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:V2:T4:08	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:V6:M4:08	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:V6:X3:05	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:X5:80:08	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:X5:97:02	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:X5:C0:08	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:X5:C8:02	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:X5:G2:08	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:X5:P4:08	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:X6:D7:08	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:Y3:E2:08	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6H:Z9:N8:09	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:03:E6:03	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:03:E6:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:08:D2:01	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:08:X8:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:0H:T8:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:0X:34:03	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:0X:Q6:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:0X:W0:11	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:0X:Z6:01	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:0Y:68:01	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:0Y:97:03	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:0Y:H2:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:27:O1:04	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:35:54:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:39:61:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:47:G8:09	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:56:A6:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:64:N8:03	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:68:T4:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:83:S5:03	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:83:Y6:10	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:87:26:03	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:87:O1:02	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:91:G0:01	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:91:U1:03	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:95:D3:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:B5:54:05	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:B5:D3:01	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:B9:T0:01	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:C8:0F:10	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:E0:B3:01	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:E0:D3:01	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:E0:W0:01	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:E3:L0:05	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:F2:46:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:F7:46:03	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:F7:93:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:F7:S5:03	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:G4:Y1:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:H1:O1:03	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:H2:46:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:H5:T8:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:H6:25:02	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:J1:V0:03	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:J1:Z0:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:J9:U5:03	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:K7:E6:10	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:L1:54:01	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:L6:Z2:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:M3:S6:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:M7:A6:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:M7:E2:03	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:M7:K1:03	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:N1:0J:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:N1:41:03	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:N1:46:03	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:N9:X7:03	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:O7:14:03	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:O7:E6:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:O7:M0:03	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:P5:K1:03	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:P5:K1:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:P5:N8:07	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:Q8:E2:03	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:Q8:E2:09	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:R1:0F:10	1.00001e+06
cisTopic	factored	293T_TFF1_DNA_Pool-1_6G:R1:K2:03	1.00001e+06
