barcode	raw	cisTopic	FITS	scOpen	MAGIC	PUscOpen	cicero	scbasset	scbasset_puscopen	scbasset_cistopic	scbasset_cistopic_puscopen
293T_TFF1_DNA_Pool-2_7B:N9:L8:02	51	1273.06	356773	747121	806816	755227	64.0101	51	1.09571e+06	86	93
293T_TFF1_DNA_Pool-2_7B:O7:0N:11	32	1591.58	1.6268e+06	444833	803517	0	36.6919	32	478428	75	80
293T_TFF1_DNA_Pool-2_7B:P6:G8:01	35	10418	197319	436864	787995	135015	41.4845	35	249083	305	329
293T_TFF1_DNA_Pool-2_7B:S7:0V:05	29	764.999	1.97744e+06	650236	27387.7	0	34.0522	29	79110.7	49	51
293T_TFF1_DNA_Pool-2_7B:S7:B0:06	27	2933.52	0	483823	859789	101906	33.4022	27	0	106	112
293T_TFF1_DNA_Pool-2_7B:S7:U5:08	29	2317.18	769522	1.19998e+06	853157	0	38.1534	29	162787	91	101
293T_TFF1_DNA_Pool-2_7B:S8:72:04	56	9310.27	218834	1.18658e+06	746715	1.38043e+06	66.8577	56	4.17234e+06	314	349
293T_TFF1_DNA_Pool-2_7B:S8:K1:01	48	3421.72	522164	1.31484e+06	967233	1.76045e+06	64.0638	48	625873	135	151
293T_TFF1_DNA_Pool-2_7B:U3:T0:06	27	2642.11	215629	1.03261e+06	472021	0	33.3848	27	0	98	107
293T_TFF1_DNA_Pool-2_7B:U4:P0:10	20	576.371	1.35143e+06	112403	774252	0	21.7972	20	0	37	41
293T_TFF1_DNA_Pool-2_7B:V9:17:09	20	3137.94	2.0536e+06	562594	784425	0	24.1122	20	0	103	110
293T_TFF1_DNA_Pool-2_7B:W8:X3:07	30	1408.81	670758	606903	15074.2	0	35.1348	30	0	68	74
293T_TFF1_DNA_Pool-2_7B:X5:0R:04	86	1419.36	1.04963e+06	1.16491e+06	1.25921e+06	1.58234e+06	105.04	86	1.83845e+06	117	123
293T_TFF1_DNA_Pool-2_7B:X5:0V:05	71	1737.06	0	968494	906031	1.17574e+06	78.6337	71	3.46452e+06	111	116
293T_TFF1_DNA_Pool-2_7B:X5:M8:12	35	2544.64	683991	1.04302e+06	781405	0	47.7135	35	0	98	107
293T_TFF1_DNA_Pool-2_7B:X5:O9:03	69	4419.46	715927	1.05952e+06	975002	2.65535e+06	81.0239	69	2.53475e+06	181	207
293T_TFF1_DNA_Pool-2_7B:Y0:X7:06	36	1384.65	1.73638e+06	616775	795369	0	41.6899	36	0	74	81
293T_TFF1_DNA_Pool-2_7A:03:B6:10	98	12898.2	0	925679	761426	44327.2	105.228	98	242907	419	451
293T_TFF1_DNA_Pool-2_7A:03:M4:10	1426	12358.3	1.13111e+07	4.46679e+06	1.34063e+07	4.56109e+06	1595.94	1426	3.6941e+06	1710	1797
293T_TFF1_DNA_Pool-2_7A:08:G8:01	36	3414.24	0	1.29222e+06	799146	5.24081e+06	44.0688	36	9.35791e+06	126	141
293T_TFF1_DNA_Pool-2_7A:0H:61:03	26	528068	1.55156e+06	2.16641e+06	4.21333e+06	681937	32.541	26	921186	16859	17611
293T_TFF1_DNA_Pool-2_7A:0H:I9:11	778	2529.93	8.02141e+06	2.71367e+06	9.39446e+06	4.49652e+06	852.882	778	4.98001e+06	820	859
293T_TFF1_DNA_Pool-2_7A:0I:0R:01	29	1946.82	2.1455e+06	798824	699616	0	36.0989	29	0	76	81
293T_TFF1_DNA_Pool-2_7A:0I:B6:01	82	1709.03	0	1.60099e+06	781716	1.9543e+06	96.1212	82	1.75862e+06	126	135
293T_TFF1_DNA_Pool-2_7A:0L:F3:10	35	1878.26	0	2.00829e+06	712525	0	42.7754	35	116304	86	90
293T_TFF1_DNA_Pool-2_7A:0P:X3:03	29	740.573	1.63749e+06	924280	688397	937600	34.5905	29	1.03736e+06	48	55
293T_TFF1_DNA_Pool-2_7A:0Q:K5:01	21	2862.51	0	641248	907247	1.14027e+07	26.4336	21	7.00593e+06	98	107
293T_TFF1_DNA_Pool-2_7A:0T:E2:01	43	1507.95	0	762645	733548	7.06803e+06	49.8714	43	6.98288e+06	80	84
293T_TFF1_DNA_Pool-2_7A:0T:E6:01	32	1012.09	1.77715e+06	512698	798567	0	35.2125	32	0	60	62
293T_TFF1_DNA_Pool-2_7A:0T:F3:10	43	14638.7	0	1.11081e+06	724268	732126	53.5052	43	801238	387	425
293T_TFF1_DNA_Pool-2_7A:0T:F3:11	47	5659.63	0	859709	822893	433795	56.6838	47	179677	192	210
293T_TFF1_DNA_Pool-2_7A:0T:M8:10	31	2975.95	0	1.309e+06	648670	124235	39.8167	31	398898	107	120
293T_TFF1_DNA_Pool-2_7A:0X:02:10	68	3976.04	516013	1.04746e+06	1.03143e+06	150727	79.347	68	283154	174	187
293T_TFF1_DNA_Pool-2_7A:0X:0A:10	61	1315.13	0	1.09527e+06	918712	924625	73.7377	61	1.26728e+06	93	99
293T_TFF1_DNA_Pool-2_7A:0X:17:05	45	3161	116519	779001	775463	161651	56.4478	45	237699	123	136
293T_TFF1_DNA_Pool-2_7A:0X:66:11	31	871.533	0	686795	471319	0	35.9964	31	0	54	54
293T_TFF1_DNA_Pool-2_7A:0X:90:01	81	654.769	1.11631e+06	979498	758977	34117.8	93.1268	81	154936	98	101
293T_TFF1_DNA_Pool-2_7A:0X:C0:01	109	6513.49	0	1.67619e+06	957230	1.28562e+06	135.701	109	1.57944e+06	270	294
293T_TFF1_DNA_Pool-2_7A:0X:C0:03	128	2200.87	0	1.56727e+06	1.46313e+06	6.83086e+06	155.37	128	3.02129e+06	185	196
293T_TFF1_DNA_Pool-2_7A:0X:G0:06	56	3223.05	0	978321	710763	52518	69.3213	56	125262	144	159
293T_TFF1_DNA_Pool-2_7A:0X:G2:10	59	1309.71	0	1.19288e+06	741868	337864	72.5782	59	532300	92	98
293T_TFF1_DNA_Pool-2_7A:0X:H6:01	197	1331.36	1.93638e+06	1.45941e+06	1.39651e+06	2.90385e+06	225.261	197	3.34729e+06	223	235
293T_TFF1_DNA_Pool-2_7A:0X:K1:01	186	23515.6	2.93479e+06	1.49311e+06	1.74145e+06	1.11003e+06	213.096	186	1.32501e+06	743	800
293T_TFF1_DNA_Pool-2_7A:0X:K2:03	37	2478.15	0	844553	720303	0	44.2041	37	125350	101	114
293T_TFF1_DNA_Pool-2_7A:0X:O2:10	56	3242.42	1.86464e+06	1.11389e+06	831516	6.61173e-14	67.04	56	76817.7	143	155
293T_TFF1_DNA_Pool-2_7A:0X:R2:01	27	11297.3	0	476943	649676	0	29.385	27	111856	299	333
293T_TFF1_DNA_Pool-2_7A:0X:R3:01	52	2145.03	1.68056e+06	611858	709944	0	59.1537	52	0	106	119
293T_TFF1_DNA_Pool-2_7A:0X:T0:03	89	2226.56	1.18391e+06	1.01332e+06	721000	202384	108.528	89	53712.1	148	157
293T_TFF1_DNA_Pool-2_7A:0X:T4:03	142	26091.2	0	1.64892e+06	1.00531e+06	658762	170.335	142	1.52264e+06	772	836
293T_TFF1_DNA_Pool-2_7A:0X:Y1:10	84	2376.61	1.06485e+06	902608	938752	711014	97.6087	84	449863	146	155
293T_TFF1_DNA_Pool-2_7A:0X:Y6:04	64	11625.5	763511	1.32259e+06	791886	267556	83.1869	64	392927	359	385
293T_TFF1_DNA_Pool-2_7A:0Y:0N:11	37	1496.74	1.97757e+06	765911	590005	5.08539e+06	42.999	37	1.34214e+06	76	78
293T_TFF1_DNA_Pool-2_7A:0Y:17:05	35	11291.1	1.69497e+06	488690	13803.7	0	36.7655	35	162747	341	374
293T_TFF1_DNA_Pool-2_7A:0Y:20:03	45	2687.94	310196	950508	845117	212376	50.3946	45	378409	118	130
293T_TFF1_DNA_Pool-2_7A:0Y:54:01	103	10469.6	807045	1.23761e+06	731510	323296	113.812	103	533273	392	422
293T_TFF1_DNA_Pool-2_7A:0Y:B3:02	29	1839.11	0	1.32968e+06	1.03128e+06	841298	39.9148	29	241650	75	80
293T_TFF1_DNA_Pool-2_7A:0Y:I2:03	39	3463.01	0	956423	780657	645091	46.8271	39	0	130	140
293T_TFF1_DNA_Pool-2_7A:0Y:Q1:01	32	1575.38	207697	608671	765224	0	37.0891	32	0	73	80
293T_TFF1_DNA_Pool-2_7A:15:M0:01	92	10830.9	1.1274e+06	1.01972e+06	858389	275284	104.328	92	294545	352	379
293T_TFF1_DNA_Pool-2_7A:16:J0:01	61	6579.26	769310	987292	834850	0	72.774	61	79110.7	224	246
293T_TFF1_DNA_Pool-2_7A:19:T0:01	67	4292.23	0	1.58229e+06	965354	589647	84.7465	67	0	176	192
293T_TFF1_DNA_Pool-2_7A:24:J0:10	1324	787631	2.06434e+07	4.69812e+06	1.269e+07	6.04037e+06	1486.53	1324	8.05365e+06	18413	19261
293T_TFF1_DNA_Pool-2_7A:27:P0:01	29	786.574	1.72824e+06	843644	471549	259825	33.3364	29	0	47	50
293T_TFF1_DNA_Pool-2_7A:27:S9:03	28	3761.65	2.10737e+06	742148	775671	0	32.346	28	0	130	144
293T_TFF1_DNA_Pool-2_7A:35:H0:01	22	3170.33	683351	357596	835465	668100	22.6854	22	2.0075e+06	106	112
293T_TFF1_DNA_Pool-2_7A:39:0F:01	36	3049.25	0	645267	769582	209541	46.6236	36	257653	117	129
293T_TFF1_DNA_Pool-2_7A:43:H6:11	54	1226.23	1.34709e+06	1.09041e+06	712213	1.4263e+06	67.2248	54	437431	90	98
293T_TFF1_DNA_Pool-2_7A:47:B3:02	23	3316.41	1.90107e+06	780244	727513	0	29.851	23	79110.7	107	116
293T_TFF1_DNA_Pool-2_7A:47:E2:01	310	4343.92	4.06805e+06	1.78593e+06	1.48842e+06	1.20508e+06	352.955	310	1.05246e+06	416	441
293T_TFF1_DNA_Pool-2_7A:47:H7:04	44	1981.15	2.34229e+06	859571	776884	187134	55.2827	44	79110.7	99	105
293T_TFF1_DNA_Pool-2_7A:47:P0:01	86	3036.46	0	1.2955e+06	1.47068e+06	5.23316e+06	98.479	86	83544.5	162	175
293T_TFF1_DNA_Pool-2_7A:47:T2:10	44	1993.74	655589	953624	719879	0	48.031	44	0	96	102
293T_TFF1_DNA_Pool-2_7A:47:X7:02	177	3345.6	2.06686e+06	2.03074e+06	1.65117e+06	462113	209.426	177	959395	251	264
293T_TFF1_DNA_Pool-2_7A:47:Y6:10	59	10951.4	1.10946e+06	1.04323e+06	857651	548178	68.8779	59	485410	359	385
293T_TFF1_DNA_Pool-2_7A:55:81:03	47	12267.5	117517	605142	853418	0	52.4475	47	0	370	403
293T_TFF1_DNA_Pool-2_7A:55:P3:01	39	20468.9	2.80676e+06	1.82035e+06	4.67077e+06	187362	46.0965	39	308977	493	542
293T_TFF1_DNA_Pool-2_7A:55:X8:09	37	1515.3	870202	807637	700082	6.18883e+06	46.8721	37	0	80	88
293T_TFF1_DNA_Pool-2_7A:56:Q8:03	70	5310.53	1.32761e+06	1.27536e+06	1.00545e+06	924272	88.2197	70	933974	216	236
293T_TFF1_DNA_Pool-2_7A:59:G0:03	189	2668.4	0	1.24052e+06	845018	4.25406e+06	214.587	189	114398	258	265
293T_TFF1_DNA_Pool-2_7A:60:K0:02	50	758752	1.53809e+06	2.34888e+06	2.07093e+06	919784	59.7159	50	956667	18083	18921
293T_TFF1_DNA_Pool-2_7A:64:G8:01	53	1912.72	0	919075	928004	1.05652e+06	65.8124	53	1.03924e+06	101	106
293T_TFF1_DNA_Pool-2_7A:64:J4:10	50	5937.93	401745	777772	757048	806322	59.0597	50	928425	202	219
293T_TFF1_DNA_Pool-2_7A:64:N8:01	158	6327.72	389439	1.53236e+06	1.00563e+06	3.55919e+06	183.845	158	1.71034e+06	318	343
293T_TFF1_DNA_Pool-2_7A:64:N8:10	129	1948.4	741428	1.38412e+06	1.76956e+06	452794	150.456	129	574270	184	200
293T_TFF1_DNA_Pool-2_7A:67:E2:10	24	989.261	175965	336662	9526.33	0	25.9708	24	0	51	54
293T_TFF1_DNA_Pool-2_7A:67:P0:10	23	1035.99	1.73947e+06	724502	745304	0	26.1945	23	0	53	58
293T_TFF1_DNA_Pool-2_7A:68:M8:10	39	1840.18	2.08114e+06	1.08728e+06	751260	2.76059e+06	44.3364	39	2.10743e+06	88	105
293T_TFF1_DNA_Pool-2_7A:72:G9:11	49	1490.86	808564	866565	769616	7.49922e-28	66.2026	49	163074	88	96
293T_TFF1_DNA_Pool-2_7A:83:Y1:01	44	1457.68	1.90846e+06	766041	807013	138228	52.2788	44	305649	83	89
293T_TFF1_DNA_Pool-2_7A:91:72:01	37	2429.13	2.18567e+06	713734	606126	0	45.1628	37	112392	99	108
293T_TFF1_DNA_Pool-2_7A:95:34:01	26	2817.53	0	599151	761217	0	29.8765	26	0	100	105
293T_TFF1_DNA_Pool-2_7A:95:D0:10	23	1387.11	626377	535128	17153.6	346400	25.7533	23	592574	58	65
293T_TFF1_DNA_Pool-2_7A:95:E1:03	528	12148.2	0	3.92307e+06	6.05698e+06	4.95279e+06	630.393	528	7.34376e+06	815	886
293T_TFF1_DNA_Pool-2_7A:95:E1:06	76	29785.8	0	1.50547e+06	1.40045e+06	0	94.7898	76	75962	924	1001
293T_TFF1_DNA_Pool-2_7A:95:E1:10	52	2685.83	0	1.49433e+06	544240	1.98402e+06	63.2616	52	1.32576e+06	127	138
293T_TFF1_DNA_Pool-2_7A:95:G0:06	40	2530.98	445904	550454	787957	108111	45.7838	40	141721	107	112
293T_TFF1_DNA_Pool-2_7A:95:N7:11	59	1333.05	1.95157e+06	962621	894596	1.22974e+06	69.8987	59	853987	93	100
293T_TFF1_DNA_Pool-2_7A:95:N8:10	179	5167.47	0	1.66681e+06	1.16641e+06	447846	221.226	179	493999	310	331
293T_TFF1_DNA_Pool-2_7A:95:U1:03	357	1796.62	0	1.88022e+06	2.72993e+06	1.45274e+06	386.128	357	1.00807e+06	390	403
293T_TFF1_DNA_Pool-2_7A:95:U6:07	84	3540.61	1.20122e+06	1.33707e+06	845991	297860	102.027	84	270357	173	184
293T_TFF1_DNA_Pool-2_7A:96:78:01	66	13344.9	1.28814e+06	1.20357e+06	881103	774486	80.065	66	376663	423	461
293T_TFF1_DNA_Pool-2_7A:A4:68:07	417	4142.91	0	2.15354e+06	5.39735e+06	853785	468.477	417	1.52527e+06	509	535
293T_TFF1_DNA_Pool-2_7A:A7:E8:10	220	4637.04	1.49697e+06	1.48976e+06	1.1861e+06	77974.5	249.716	220	152071	337	352
293T_TFF1_DNA_Pool-2_7A:A7:U5:08	36	2490.08	1.93483e+06	1.11789e+06	21856.8	0	40.798	36	0	103	109
293T_TFF1_DNA_Pool-2_7A:B1:P8:11	88	3500.14	1.71123e+06	744035	698138	0	103.26	88	79110.7	182	196
293T_TFF1_DNA_Pool-2_7A:B2:H6:01	48	11625.3	1.25509e+06	727393	713908	0	57.4681	48	79110.7	368	395
293T_TFF1_DNA_Pool-2_7A:B5:45:03	27	4615.67	203426	1.07276e+06	718247	0	35.0397	27	774431	149	168
293T_TFF1_DNA_Pool-2_7A:B5:D0:10	83	20366.3	1.4344e+06	1.34768e+06	753877	4.30929e+06	99.3535	83	0	666	716
293T_TFF1_DNA_Pool-2_7A:B5:F2:10	108	5202.54	1.00042e+06	1.73443e+06	1.14543e+06	9.12105e+06	126.486	108	1.76788e+07	240	255
293T_TFF1_DNA_Pool-2_7A:B5:M0:11	51	11386.5	0	764277	698926	760174	58.9152	51	821813	330	360
293T_TFF1_DNA_Pool-2_7A:C3:P0:01	35	11800.8	0	539852	759262	0	40.2368	35	0	366	389
293T_TFF1_DNA_Pool-2_7A:C4:Y6:01	172	20586	2.02469e+06	1.23761e+06	1.12997e+06	9.51318e+06	191.113	172	5.23768e+06	678	735
293T_TFF1_DNA_Pool-2_7A:C7:M8:04	52	4033.91	0	764987	749927	280876	64.4965	52	239389	160	174
293T_TFF1_DNA_Pool-2_7A:C7:R4:10	22	13974.6	1.60158e+06	524222	230574	0	24.4105	22	79110.7	423	449
293T_TFF1_DNA_Pool-2_7A:C8:X8:10	33	10358.8	1.77028e+06	490496	557512	0	38.9307	33	0	322	345
293T_TFF1_DNA_Pool-2_7A:D9:P0:01	35	5377.03	0	1.17971e+06	773480	979686	46.4015	35	545871	175	192
293T_TFF1_DNA_Pool-2_7A:E0:25:02	28	2667.38	1.35478e+06	584150	858057	131173	33.7315	28	169556	97	104
293T_TFF1_DNA_Pool-2_7A:E3:B3:02	20	1409.57	1.28043e+06	823791	868107	0	26.2949	20	0	59	64
293T_TFF1_DNA_Pool-2_7A:E3:I0:10	52	2959.53	1.34013e+06	1.56666e+06	1.13818e+06	0	58.1114	52	0	129	137
293T_TFF1_DNA_Pool-2_7A:E3:L6:12	23	9979.47	2.29424e+06	1.00341e+06	696800	1.16773e+06	27.1765	23	308261	303	337
293T_TFF1_DNA_Pool-2_7A:E3:M4:01	99	9369.43	545176	829013	786134	433627	106.386	99	481951	352	377
293T_TFF1_DNA_Pool-2_7A:E3:N8:03	112	3988.61	0	1.40051e+06	1.09441e+06	642434	132.998	112	1.11569e+06	214	228
293T_TFF1_DNA_Pool-2_7A:E3:U5:03	65	2534.37	1.80894e+06	1.06151e+06	843936	2.37506e+06	77.1351	65	2.51029e+06	132	147
293T_TFF1_DNA_Pool-2_7A:E3:U5:08	106	2698	0	1.14345e+06	803630	362385	121.631	106	597090	175	185
293T_TFF1_DNA_Pool-2_7A:E3:W2:01	74	3271.77	1.05298e+06	1.22235e+06	1.07348e+06	0	87.3131	74	0	154	163
293T_TFF1_DNA_Pool-2_7A:E4:54:10	36	12235.4	0	534323	680768	24184.7	43.3881	36	95736.3	384	421
293T_TFF1_DNA_Pool-2_7A:E4:76:10	23	5348.21	1.70479e+06	396807	674351	0	27.5616	23	0	165	177
293T_TFF1_DNA_Pool-2_7A:E7:X8:10	135	3309.83	534191	1.72671e+06	1.14642e+06	1.66369e+06	154.028	135	253178	223	241
293T_TFF1_DNA_Pool-2_7A:F1:0R:01	35	1952.15	1.4312e+06	712041	677385	0	39.9529	35	0	88	91
293T_TFF1_DNA_Pool-2_7A:F1:K5:03	57	3780.45	0	1.01158e+06	713416	428152	66.9131	57	379312	153	161
293T_TFF1_DNA_Pool-2_7A:F1:M8:04	65	1914.12	3.36021e+06	857576	709729	435657	73.1379	65	589541	116	125
293T_TFF1_DNA_Pool-2_7A:F1:O9:10	31	3238.2	298069	974884	832017	0	36.1304	31	0	118	130
293T_TFF1_DNA_Pool-2_7A:F2:S5:04	21	3195.29	2.19749e+06	736418	745923	1.07251e+06	23.1851	21	1.75028e+06	101	109
293T_TFF1_DNA_Pool-2_7A:F5:0J:11	49	9205.03	0	1.00002e+06	836699	164631	61.7424	49	0	314	341
293T_TFF1_DNA_Pool-2_7A:F5:C4:01	147	1266.38	2.61999e+06	1.66601e+06	805579	0	163.065	147	397918	180	187
293T_TFF1_DNA_Pool-2_7A:F5:F3:01	46	1899.26	0	1.73063e+06	1.17213e+06	400798	54.7069	46	514396	97	102
293T_TFF1_DNA_Pool-2_7A:G3:A6:01	174	6066.77	1.88242e+06	1.63284e+06	1.08544e+06	1.01283e+06	212.082	174	222767	331	353
293T_TFF1_DNA_Pool-2_7A:G4:Y6:03	40	5705.77	0	1.11596e+06	1.02972e+06	822637	53.8282	40	816112	194	210
293T_TFF1_DNA_Pool-2_7A:G8:M8:10	31	9889.37	0	452958	849156	161126	34.0575	31	202172	283	306
293T_TFF1_DNA_Pool-2_7A:G8:O2:10	24	2937.93	0	1.21447e+06	774388	0	28.054	24	53712.1	106	120
293T_TFF1_DNA_Pool-2_7A:G8:P8:01	21	3047.37	0	729505	810998	0	24.0873	21	0	104	108
293T_TFF1_DNA_Pool-2_7A:G8:P8:03	24	1021.18	1.38475e+06	628060	820961	0	27.937	24	0	52	56
293T_TFF1_DNA_Pool-2_7A:H5:T0:01	66	1181.13	1.23954e+06	1.31139e+06	1.12946e+06	505772	83.3851	66	593441	98	107
293T_TFF1_DNA_Pool-2_7A:H9:78:01	47	2619.79	1.85872e+06	1.21466e+06	822229	614876	53.5516	47	685934	115	123
293T_TFF1_DNA_Pool-2_7A:H9:T0:01	37	1143.24	0	691533	788781	119084	42.9173	37	169369	68	72
293T_TFF1_DNA_Pool-2_7A:I4:0V:10	421	3451.76	4.57628e+06	2.50476e+06	4.28905e+06	1.48568e+06	470.701	421	1.89529e+06	498	523
293T_TFF1_DNA_Pool-2_7A:I4:G8:03	22	10361	171097	558551	796943	0	27.3392	22	0	307	329
293T_TFF1_DNA_Pool-2_7A:I8:F2:01	47	2781.14	0	897271	847480	788008	59.319	47	546366	119	133
293T_TFF1_DNA_Pool-2_7A:I8:J6:10	57	18976.5	1.77461e+06	607687	632211	0	63.2363	57	0	539	572
293T_TFF1_DNA_Pool-2_7A:I8:N7:11	22	1358.52	626708	432566	800350	0	23.7401	22	0	60	65
293T_TFF1_DNA_Pool-2_7A:I8:O6:04	24	8254.82	2.14912e+06	808967	796286	700590	36.1361	24	363549	261	281
293T_TFF1_DNA_Pool-2_7A:I8:X7:10	20	12663.8	0	726180	627772	200059	24.5781	20	300275	353	387
293T_TFF1_DNA_Pool-2_7A:J1:54:03	81	4229.29	0	1.84707e+06	1.37323e+06	6.91703e+06	97.567	81	1.38906e+07	187	202
293T_TFF1_DNA_Pool-2_7A:J1:98:01	1807	678.005	0	4.34676e+06	1.37665e+07	5.07823e+06	1974.61	1807	4.99243e+06	1740	1827
293T_TFF1_DNA_Pool-2_7A:J1:H0:10	20	735.088	0	329479	703286	0	21.1273	20	0	40	40
293T_TFF1_DNA_Pool-2_7A:J1:H2:09	74	3367.99	0	1.06417e+06	822022	138414	91.8564	74	250028	158	168
293T_TFF1_DNA_Pool-2_7A:J1:Q8:03	90	1645.81	709188	1.24198e+06	864359	511369	116.105	90	739902	134	144
293T_TFF1_DNA_Pool-2_7A:J6:08:01	42	766.899	0	498838	14350.2	149575	46.5069	42	0	61	62
293T_TFF1_DNA_Pool-2_7A:J6:M1:10	35	1953.67	1.63133e+06	413606	590666	133560	38.3864	35	119231	89	95
293T_TFF1_DNA_Pool-2_7A:J9:F8:10	21	3054.95	2.14865e+06	1.56725e+06	880775	553516	22.9719	21	1.26535e+06	101	110
293T_TFF1_DNA_Pool-2_7A:K0:E2:11	25	1889.37	2.02851e+06	953207	746859	771780	29.5804	25	82351.1	75	79
293T_TFF1_DNA_Pool-2_7A:K7:G8:01	63	9354.32	1.44152e+06	1.75873e+06	1.33511e+06	812179	82.1737	63	835853	329	353
293T_TFF1_DNA_Pool-2_7A:K7:X7:10	27	1310.8	0	489667	28047.3	5.9525e+06	29.4255	27	1.00632e+07	61	66
293T_TFF1_DNA_Pool-2_7A:L1:S9:03	29	2828.47	0	928071	756161	483826	36.5233	29	588249	102	117
293T_TFF1_DNA_Pool-2_7A:L2:94:01	148	2618.67	2.9258e+06	1.88626e+06	870064	4.64376e+06	179.234	148	9.35005e+06	213	229
293T_TFF1_DNA_Pool-2_7A:L2:P0:03	31	4122.74	1.62995e+06	617330	713533	389090	37.2513	31	536816	142	156
293T_TFF1_DNA_Pool-2_7A:L6:Z6:01	34	10569	176867	854827	705024	797807	37.9077	34	0	307	334
293T_TFF1_DNA_Pool-2_7A:M0:K1:10	24	2001.81	0	778301	592391	482801	30.4346	24	802267	76	84
293T_TFF1_DNA_Pool-2_7A:M3:T4:10	26	1290.81	1.87477e+06	733029	761350	3.98711e+06	35.1549	26	2.28435e+06	61	68
293T_TFF1_DNA_Pool-2_7A:M4:41:01	21	2966.14	0	823548	779717	0	26.5917	21	0	102	107
293T_TFF1_DNA_Pool-2_7A:M4:K5:03	22	279.743	0	947486	785533	20949.8	27.9554	22	137573	30	34
293T_TFF1_DNA_Pool-2_7A:M8:76:03	34	4467.07	0	523970	758911	101047	40.5925	34	138023	152	170
293T_TFF1_DNA_Pool-2_7A:N1:0W:03	21	982.414	0	773243	840019	0	23.419	21	219681	48	52
293T_TFF1_DNA_Pool-2_7A:N2:F3:09	20	2378.69	0	390953	16730.6	131642	20.8186	20	263475	84	87
293T_TFF1_DNA_Pool-2_7A:N5:B0:11	21	2614.75	185594	308892	580792	0	21.668	21	0	88	98
293T_TFF1_DNA_Pool-2_7A:N9:14:10	30	862.256	242034	590852	590924	0	34.1362	30	0	54	60
293T_TFF1_DNA_Pool-2_7A:N9:28:01	88	15489.9	1.49123e+06	1.0269e+06	970838	94422.6	104.827	88	210693	463	509
293T_TFF1_DNA_Pool-2_7A:N9:45:10	87	1777.46	0	916406	914121	0	95.8235	87	688531	132	136
293T_TFF1_DNA_Pool-2_7A:N9:N7:11	48	4462.1	0	823150	715478	546877	54.9579	48	750065	169	190
293T_TFF1_DNA_Pool-2_7A:N9:P4:03	41	1102	883580	1.03745e+06	878807	0	48.0143	41	0	69	74
293T_TFF1_DNA_Pool-2_7A:N9:X8:10	134	1306.56	2.06421e+06	1.61189e+06	778614	1.02394e+06	160.439	134	926199	160	171
293T_TFF1_DNA_Pool-2_7A:O0:98:11	27	9597.61	0	728478	800410	75541.2	33.8669	27	119036	296	331
293T_TFF1_DNA_Pool-2_7A:O3:L7:02	24	3469.81	546450	471320	530253	0	26.2471	24	0	114	126
293T_TFF1_DNA_Pool-2_7A:Q0:54:04	300	4100.85	2.08831e+06	1.77778e+06	2.31804e+06	238566	330.657	300	379182	402	425
293T_TFF1_DNA_Pool-2_7A:Q0:B2:07	30	1260.84	0	811021	810316	0	35.1093	30	0	63	66
293T_TFF1_DNA_Pool-2_7A:Q0:U6:11	27	973.235	363002	394356	609991	379745	28.5009	27	0	53	56
293T_TFF1_DNA_Pool-2_7A:Q3:F3:10	25	529.804	1.36512e+06	478636	657019	97728.4	29.9524	25	140084	38	39
293T_TFF1_DNA_Pool-2_7A:Q3:U5:08	38	1357.44	161160	801732	745533	0	45.7533	38	0	73	76
293T_TFF1_DNA_Pool-2_7A:Q4:O5:10	20	508.706	960606	615861	770862	0	24.4894	20	0	34	37
293T_TFF1_DNA_Pool-2_7A:Q8:O1:01	47	1131.71	0	867685	801497	2.29138e-27	59.8187	47	0	78	84
293T_TFF1_DNA_Pool-2_7A:Q8:X7:04	1700	5133.43	0	4.67544e+06	1.17303e+07	3.39358e+06	1902.32	1700	3.9178e+06	1775	1877
293T_TFF1_DNA_Pool-2_7A:Q8:Y6:11	36	6360.4	0	1.49745e+06	845186	0	42.1904	36	241816	199	217
293T_TFF1_DNA_Pool-2_7A:R1:D3:01	35	1297.84	0	1.1475e+06	802003	148198	39.3109	35	0	70	73
293T_TFF1_DNA_Pool-2_7A:R1:P3:05	25	966.024	0	1.06352e+06	1.01509e+06	496619	30.8008	25	240853	51	57
293T_TFF1_DNA_Pool-2_7A:R2:N8:03	21	891.123	207324	662718	737507	166995	25.5371	21	278623	46	49
293T_TFF1_DNA_Pool-2_7A:R6:X7:01	21	1492.52	0	859108	763235	3.06646e+06	26.7028	21	3.04061e+06	62	71
293T_TFF1_DNA_Pool-2_7A:R9:84:09	209	13765.9	1.59816e+06	1.63297e+06	1.83539e+06	590217	244.377	209	320304	559	600
293T_TFF1_DNA_Pool-2_7A:S3:Y6:03	46	1367.63	1.92964e+06	673390	691841	827138	53.9508	46	338578	79	83
293T_TFF1_DNA_Pool-2_7A:S7:A0:03	31	2726.58	2.23134e+06	574035	719022	214701	34.9333	31	205913	106	119
293T_TFF1_DNA_Pool-2_7A:S7:F6:01	93	2928.35	786821	1.2038e+06	892848	1.98736e+06	110.788	93	3.36902e+06	170	186
293T_TFF1_DNA_Pool-2_7A:S7:M8:01	48	3609.39	968884	907186	661437	220622	55.1599	48	376331	140	154
293T_TFF1_DNA_Pool-2_7A:S7:Q0:11	32	1094.71	0	792841	765848	48766.7	36.7589	32	1.03369e+06	62	69
